"Rewired version: 1.1.3.0"
"Editor Controller Name","Controller Name","Controller GUID","Element Identifier Id","Element Identifier Name","Element Identifier Type"
"Thrustmaster HOTAS Warthog Throttle","Thrustmaster HOTAS Warthog Throttle","6e386ae1-c15b-4bf2-b5ff-0e523a44110e","43","Left Throttle Off","1"
"Thrustmaster HOTAS Warthog Throttle","Thrustmaster HOTAS Warthog Throttle","6e386ae1-c15b-4bf2-b5ff-0e523a44110e","44","Right Throttle Off","1"
"Thrustmaster HOTAS Warthog Throttle","Thrustmaster HOTAS Warthog Throttle","6e386ae1-c15b-4bf2-b5ff-0e523a44110e","45","Index Hat","100"
"Thrustmaster HOTAS Warthog Throttle","Thrustmaster HOTAS Warthog Throttle","6e386ae1-c15b-4bf2-b5ff-0e523a44110e","46","Thumb Hat","100"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","0","Stick X","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","1","Stick Y","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","2","Stick Rotate","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","3","Trigger (1)","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","4","Stick Thumb Button (2)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","5","Stick Index Button (3)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","6","Stick Thumb Button (4)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","7","Hat Up","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","9","Hat Up-Right","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","10","Hat Right","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","11","Hat Down-Right","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","12","Hat Down","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","13","Hat Down-Left","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","14","Hat Left","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","15","Hat Up-Left","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","17","Throttle","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","27","Throttle Rocker","0"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","19","Throttle Button (5)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","20","Throttle Button (6)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","21","Throttle Button (7)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","22","Throttle Button (8)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","23","Throttle Button (9)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","24","Throttle Button (10)","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","25","SE Button","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","26","ST Button","1"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","28","Stick","100"
"Thrustmaster T.Flight Hotas X","Thrustmaster T.Flight Hotas X","d0aae5f0-144b-405f-bf8a-079caac6242a","29","Hat","100"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","0","Stick X","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","1","Stick Y","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","2","Stick Rotate","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","3","Trigger (1)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","4","Stick Thumb Button (L1)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","5","Stick Side Button (R3)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","6","Stick Thumb Button (L3)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","7","POV Up","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","8","POV Up-Right","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","9","POV Right","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","10","POV Down-Right","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","11","POV Down","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","12","POV Down-Left","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","13","POV Left","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","14","POV Up-Left","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","15","Throttle","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","16","Rocker","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","17","Throttle Button (Square)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","18","Throttle Button (Cross)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","19","Throttle Button (Circle)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","20","Throttle Button (Triangle)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","21","Throttle Button (R2)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","22","Throttle Button (L2)","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","23","Share Button","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","24","Options Button","1"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","25","Left Pedal","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","26","Right Pedal","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","27","Slide Pedals","0"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","28","Stick","100"
"Thrustmaster T.Flight Hotas 4","Thrustmaster T.Flight Hotas 4","ee5daca0-3791-45d2-b979-bbbfdf5085f8","29","HAT","100"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","0","Stick X","0"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","1","Stick Y","0"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","2","Stick Rotate","0"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","3","Throttle","0"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","4","Trigger","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","5","Left Thumb button (2)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","6","Side button (3)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","7","Right Thumb button (4)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","8","Base Button (5)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","9","Base Button (6)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","11","Base Button (7)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","10","Base Button (8)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","12","Base Button (9)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","13","Base Button (10)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","14","Base Button (11)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","15","Base Button (12)","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","16","POV Up","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","17","POV Up-Right","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","18","POV Right","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","19","POV Down-Right","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","20","POV Down","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","21","POV Down-Left","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","22","POV Left","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","23","POV Up-Left","1"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","24","Stick","100"
"Thrustmaster T.Flight Stick X","Thrustmaster T.Flight Stick X","8d4d6231-4d6d-4f3c-9cbd-89a96c0cdaf1","25","POV HAT","100"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","0","Stick X","0"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","1","Stick Y","0"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","2","Stick Rotate","0"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","3","Slider","0"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","4","Trigger","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","5","Center Thumb Button","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","6","Left Thumb Button","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","7","Right Thumb Button","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","8","Base Button 1","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","9","Base Button 2","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","10","Base Button 3","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","11","Base Button 4","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","12","Base Button 5","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","13","Base Button 6","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","14","Base Button 7","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","15","Base Button 8","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","16","Base Button 9","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","17","Base Button 10","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","18","Base Button 11","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","19","Base Button 12","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","20","POV Up","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","21","POV Up-Right","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","22","POV Right","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","23","POV Down-Right","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","24","POV Down","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","25","POV Down-Left","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","26","POV Left","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","27","POV Up-Left","1"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","28","Stick","100"
"Thrustmaster T.16000M","Thrustmaster T.16000M","f9166a6e-926e-4a12-8abc-d623ff193e3d","29","POV Hat","100"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","0","Stick X","0"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","1","Stick Y","0"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","2","Throttle","0"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","3","Trigger","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","14","Index Button","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","4","Center Button","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","5","Right Button","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","6","Hat Up","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","7","Hat Up-Right","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","8","Hat Right","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","9","Hat Down-Right","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","10","Hat Down","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","11","Hat Down-Left","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","12","Hat Left","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","13","Hat Up-Left","1"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","15","Stick","100"
"Thrustmaster USB Joystick","Thrustmaster USB Joystick","f33c72f3-51a2-4369-9ab3-7a7f077ca790","16","Hat","100"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","0","Throttle","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","1","Stick X","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","2","Stick Y","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","3","Rocker","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","4","Antenna","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","5","Left Pedal","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","6","Right Pedal","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","7","Slide Pedals","0"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","18","Stick","100"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","9","POV Hat","100"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","10","POV Up","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","11","POV Up-Right","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","12","POV Right","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","13","POV Down-Right","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","14","POV Down","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","15","POV Down-Left","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","16","POV Left","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","17","POV Up-Left","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","19","Middle Hat","100"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","20","Middle Hat Up","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","21","Middle Hat Right","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","22","Middle Hat Down","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","23","Middle Hat Left","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","24","Bottom Hat","100"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","25","Bottom Hat Up","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","26","Bottom Hat Right","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","27","Bottom Hat Down","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","28","Bottom Hat Left","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","8","Side Button","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","29","Front Left Button","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","30","Front Middle Button","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","31","Toggle Switch Up","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","32","Toggle Switch Down","1"
"Thrustmaster TWCS Throttle","Thrustmaster TWCS Throttle","f3506772-fad6-4917-b7ef-581bee2159d7","33","Mini-Stick Button","1"
"Thrustmaster T.Flight Rudder Pedals","Thrustmaster T.Flight Rudder Pedals","bdd20bc1-5619-4361-91e0-d652ce750d73","0","Left Pedal","0"
"Thrustmaster T.Flight Rudder Pedals","Thrustmaster T.Flight Rudder Pedals","bdd20bc1-5619-4361-91e0-d652ce750d73","1","Right Pedal","0"
"Thrustmaster T.Flight Rudder Pedals","Thrustmaster T.Flight Rudder Pedals","bdd20bc1-5619-4361-91e0-d652ce750d73","2","Slide","0"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","0","Stick X","0"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","1","Stick Y","0"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","2","Stick Rotate","0"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","3","Throttle","0"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","4","Trigger","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","5","Grip Button","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","6","Thumb L1","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","7","Thumb L2","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","8","Thumb R1","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","9","Thumb R2","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","10","Base Button 1","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","11","Base Button 2","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","12","Base Button 3","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","13","Base Button 4","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","14","Base Button 5","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","15","Base Button 6","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","16","Hat Up","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","17","Hat Up-Right","1"
"Logitech Extreme 3D Pro","Logitech Extreme 3D Pro","2a651030-1113-4292-a2e7-d5d37135f720","18","Hat Right","1"
